adjustment,neglog10_p_raw,neglog10_p_adjusted
Marker modules,-0.0,0.0006519307932786019
Marker modules,0.39093945006991304,0.24070996697569602
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,2.8239087409443187,0.6861327796308466
Marker modules,0.5171264163912462,0.6840296545430823
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,0.017276612331454656,0.0006519307932786019
Marker modules,0.14874165128092473,0.15958022226351384
Marker modules,0.7471469690201068,0.6989700043360187
Marker modules,0.0988142198628497,0.03081714076773857
Marker modules,0.2831622767004755,0.16749108729376366
Marker modules,0.20936303806829662,0.15895353459069633
Marker modules,3.0,3.3010299956639813
Marker modules,0.5451551399914898,0.0004345117740176917
Marker modules,0.18210424283820453,0.09745322068600859
Marker modules,1.5528419686577808,1.5157001606532141
Marker modules,0.22475374025976358,-0.0
Marker modules,0.31695296176115045,0.08118360963962049
Marker modules,0.4300411819034059,0.6989700043360187
Marker modules,0.6020599913279624,0.005682847330363273
Marker modules,2.6989700043360187,1.7695510786217261
Marker modules,-0.0,0.00174066157630127
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,3.3010299956639813,0.7670038896078462
Marker modules,3.3010299956639813,0.09772507952549828
Marker modules,1.978810700930062,0.5808706922580243
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,0.790484985457369,0.4814860601221125
Marker modules,3.0,1.5086383061657274
Marker modules,3.3010299956639813,0.4056074496245733
Marker modules,2.6989700043360187,1.537602002101044
Marker modules,0.14721513131945219,0.2529768225483721
Marker modules,-0.0,0.0015226969634935688
Marker modules,3.3010299956639813,0.3925449767853314
Marker modules,3.3010299956639813,2.3467874862246565
Marker modules,3.3010299956639813,2.4559319556497243
Marker modules,1.958607314841775,0.7387371312075065
Marker modules,-0.0,0.7945249632591092
Marker modules,3.3010299956639813,0.3893398369101201
Marker modules,3.3010299956639813,2.3979400086720375
Marker modules,1.193820026016113,1.8386319977650252
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,1.2006594505464183,2.3010299956639813
